_id,lat,lon,name,monthly_mean_swell_rating,monthly_mean_wave_height_min,monthly_mean_wave_height_max,monthly_mean_water_temperature_max,monthly_mean_water_temperature_min,n_samples_per_month,wind_times,weather_times
5842041f4e65fad6a7708e4c,-23.387577,-44.96742,Praia do Felix,3,0.55,0.86,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e4d,-24.013707,-46.27132,Guaruja - Praia do Tombo,3,0.58,0.91,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e4e,-20.109775,-40.17148,Jacaraipe - Solemar,3,0.66,0.96,29,29,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e50,-20.541319,-40.378386,Guarapari - Ule,3,0.78,1.08,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e51,-30.008,-50.128,Malvina,3,0.58,0.88,24,24,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e53,8.395399,76.969192,ASR India,3,1.7,2.03,31,31,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e54,33.6227227388759,-117.94685,Newport Upper Jetties,3,0.72,1.03,13,13,1,Offshore_1,NIGHT_FOG_1
5842041f4e65fad6a7708e55,14.654662,121.600773,Real Beach,1,0,0.28,29,29,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e56,40.162,-8.8812,Buarcos,0,1.43,2.24,14,14,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e57,41.665,-8.83,Viana do Castelo,0,1.51,2.37,14,14,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e58,41.779268,-8.87886,Afife,0,1.9,2.98,14,14,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e59,41.172231,-8.69645,Matosinhos,1,1.65,2.58,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5a,41.432386,-8.78959,Agucadoura,1,1.83,2.86,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5b,41.189834,-8.71171,Leca,0,1.83,2.85,14,14,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5c,41.005886,-8.65058,Espinho,0,1.85,2.89,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5d,40.966267,-8.66045,Esmoriz,0,1.85,2.89,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5e,40.94,-8.665,Cortegaca,0,1.85,2.89,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e5f,40.635199,-8.76319,Praia da Barra,0,1.67,2.61,14,14,1,Onshore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e60,40.456166,-8.8077,Praia de Mira,0,1.72,2.69,14,14,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e62,38.815479,-9.48151,Praia Grande,1,1.82,2.85,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e63,42.1596,-8.83,Patos,1,1.31,1.62,14,14,1,Cross-shore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e64,38.733921911001225,-9.47434,Praia Do Guincho,1,1.87,2.92,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e65,38.64036,-9.24275,Costa da Caparica,2,1.51,2.36,15,15,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e66,38.699432,-9.394559,Estoril,1,1.15,1.45,15,15,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e67,43.203436,-9.06813,Playa de Traba,0,1.85,2.88,13,13,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e68,43.6068,-8.1972,Campelo,0,3.49,3.76,13,13,1,Cross-shore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e6a,43.337717,-8.52315,Playa de Sabon,0,1.38,2.16,13,13,1,Cross-shore_1,LIGHT_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e6b,43.578,-7.24,Foz,2,0.42,0.66,13,13,1,Offshore_1,MOSTLY_CLEAR_1
5842041f4e65fad6a7708e6c,43.572288,-6.95387,Tapia de Casariego,2,0.91,1.43,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e6d,43.591731,-5.96665,Salinas y Espartal,3,0.83,1.3,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e6e,43.577614,-5.71724,Xivares,3,0.59,0.92,13,13,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e6f,43.403878,-4.3758,Playa de Meron,2,0.62,0.97,13,13,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e71,43.439,-4.048,Los Locos,1,0.16,0.25,13,13,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e72,43.477566,-3.77872,Santander (El Sardinero),2,0.11,0.18,13,13,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e73,43.459768,-3.75133,Playa de Somo,2,1.18,1.84,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e74,43.470183,-3.73332,Santa Marina,2,1.18,1.84,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e75,43.390862,-3.00152,Sopelana,1,0.84,1.31,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e76,43.484152,-3.48152,El Brusco,3,0.62,0.97,13,13,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e77,37.974892,-8.8732,Sines,1,1.77,2.77,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e78,43.3044,-2.2428,Orrua,0,0.78,1.22,13,13,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e7a,37.442967,-8.80467,Odeceixe,2,1.75,2.74,15,15,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708e7b,37.786679,-8.80623,Malhao,1,1.77,2.77,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e7c,37.202412,-8.90852,Carrapateira,1,3.14,3.32,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e7d,37.2485,-8.871,Vale Figueiras,2,1.72,2.69,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e7e,37.293774,-8.87188,Arrifana,2,1.57,2.46,15,15,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e7f,37.0035,-8.93875,Mareta,2,0.83,1.29,16,16,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e80,37.006831,-8.95264,Tonel,1,1.75,2.73,16,16,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708e81,37.084833,-8.72712,Praia Da Luz,1,0.59,0.89,15,15,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e82,36.972289,-7.862803,Ilha do Farol,2,0.8,1.1,15,15,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e83,37.110821,-8.53729,Praia da Rocha,2,0.97,1.52,15,15,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e84,37.110524,-8.643508,Meia Praia,1,0.67,0.97,15,15,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708e85,37.07095,-8.127546,Falesia,2,1.09,1.39,15,15,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708e88,-24.009783,-46.26683,Ponta das Galhetas,2,0.21,0.32,26,26,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e89,-24.017082,-46.295202,Guaiuba,3,0.45,0.75,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e8c,-23.99756,-46.251594,Morro do Maluf,3,0.55,0.85,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e8d,-23.990651,-46.209406,Praia da Enseada,3,0.57,0.88,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e8e,-23.962587,-46.18218,Pernambuco,2,0.58,0.9,26,26,1,Cross-shore_1,NIGHT_OVERCAST_1
5842041f4e65fad6a7708e8f,-23.927583,-46.178826,Pereque,3,0.61,0.91,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e90,-23.909644,-46.16464,Sao Pedro,3,0.54,0.85,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e91,-23.894635,-46.147327,Praia do Iporanga,3,0.49,0.79,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e92,-23.8747,-46.138959,Praia Preta,3,0.47,0.78,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e93,-23.968623,-46.184759,Praia do Mar Casado,3,0.62,0.93,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e94,-23.865402,-46.13254,Praia Branca,3,0.58,0.91,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e95,-23.846986,-46.12697,Praia da Bertioga,3,0.58,0.91,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e96,-23.786995,-45.971372,Itaguere,3,0.36,0.66,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e97,-23.806789,-46.02053,Sao Lourenco,3,0.58,0.91,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e98,-23.763818,-45.76278,Barra do Una,3,0.41,0.64,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e99,-23.758373,-45.82878,Praia da Boraceia,2,0.11,0.42,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9a,-23.77301,-45.71581,Praia Preta,3,0.56,0.87,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9b,-23.768115,-45.74545,Praia do Juquei,3,0.51,0.79,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9c,-23.774385,-45.69757,Barra do Sahy,2,0.26,0.56,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9d,-23.771605,-45.70621,Bananas Point,3,0.44,0.74,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9e,-23.775839,-45.68399,Praia de Baleia,3,0.57,0.89,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e9f,-23.779117,-45.64896,Camburi,3,0.56,0.87,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea1,-23.784431,-45.63135,Boicucanga,3,0.38,0.69,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea2,-23.793056,-45.58739,Canto de Moreira,2,0.11,0.41,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea3,-23.917311,-45.34786,Ponta do Bonete,1,0.59,0.93,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea4,-23.80321,-45.55472,Pauba,3,0.51,0.79,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea5,-23.820099,-45.46473,Praia do Guaeca,2,0.38,0.59,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea7,-23.856119,-45.288,Praia dos Castelhanos,3,0.59,0.93,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea8,-23.532865,-45.22197,Sape,3,0.58,0.91,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ea9,-23.481568,-45.071524,Toninhas,2,0.29,0.6,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eaa,-23.496058,-45.17101,Praia Dura,3,0.54,0.84,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eac,-23.473387,-45.06642,Praia Grande,3,0.55,0.87,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ead,-23.467206,-45.060251,Ponta do Baguari,2,0.15,0.45,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eaf,-23.461623,-45.046472,Praia Vermelha do Centro,2,0.28,0.58,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb0,-23.424565,-45.062697,Pereque-Acu,2,0.14,0.45,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb1,-23.417091,-45.03568,Praia Vermelha do Norte,3,0.52,0.81,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb2,-23.406683,-45.00874,Itamambuca,2,0.57,0.9,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb3,-32.183,-52.145,Praia do Cassino,1,0.96,1.07,25,25,1,Onshore_1,NIGHT_LIGHT_RAIN_1
5842041f4e65fad6a7708eb5,-30.003,-50.127,"Tramandai Pier, Northside",3,0.58,0.88,24,24,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb6,-29.352,-49.729,Praia da Cal,3,0.43,0.67,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb7,-29.359,-49.733,Guarita,3,0.43,0.67,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb8,-23.361352,-44.859766,Praia da Fazenda,1,0,0.18,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eb9,-29.327,-49.712,Molhes,3,0.43,0.67,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eba,-28.524983,-48.76245,Tereza,3,0.66,0.97,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ebb,-23.184406,-44.315804,Aventureiro,3,0.46,0.76,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ebc,-23.178656,-44.29676,Praia do Sul,3,0.51,0.8,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ebd,-23.179746,-44.274094,Praia do Leste,3,0.43,0.73,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ebe,-23.171118,-44.13562,Lopes Mendes,2,0.22,0.34,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ebf,-23.061833,-43.591673,Restinga a Marambaia,3,0.51,0.81,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec0,-23.064153,-43.56916,Barra de Guaratiba,2,0.13,0.2,25,25,1,Offshore_1,NIGHT_OVERCAST_1
5842041f4e65fad6a7708ec1,-23.066913,-43.549809,Praia do Meio,3,0.65,0.96,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec4,-23.032441,-43.467359,Macumba Curvao,3,0.6,0.9,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec5,-28.473372,-48.764147,Laguna,2,0.3,0.6,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec6,-28.342315,-48.707799,Itapiruba,3,0.5,0.81,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec7,-27.959,-48.625,Gamboa,3,0.48,0.79,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec8,-23.026823,-43.457059,Glaucio Gil,3,0.55,0.86,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ec9,-28.124,-48.637,Rosa Norte,2,0.5,0.78,23,23,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eca,-23.022717,-43.440916,Reserva,3,0.49,0.8,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ecb,-28.220199,-48.663214,Praia do Porto Imbituba,3,0.62,0.93,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ecc,-27.878141,-48.576442,Ponta da Pinheira,3,0.36,0.67,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ece,-27.742428,-48.507161,Armacao,3,0.55,0.86,23,23,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ecf,-23.017356,-43.30621,Postinho,3,0.37,0.68,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed0,-27.396493,-48.41197,Praia Brava,3,0.54,0.84,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed2,-23.015384,-43.289594,Joatinga,3,0.53,0.83,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed3,-23.000618,-43.26419,Sao Conrado,3,0.56,0.87,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed4,-27.394819,-48.43571,Ponta das Canas,1,0.1,0.16,24,24,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed5,-27.15625,-48.48293,Quatro Ilhas,2,0.18,0.48,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed6,-26.987505,-48.630341,Camboriu,3,0.48,0.78,26,26,1,Offshore_1,NIGHT_CLOUDY_1
5842041f4e65fad6a7708ed7,-26.898,-48.641,Navegantes,3,0.54,0.84,26,26,1,Cross-shore_1,NIGHT_CLOUDY_1
5842041f4e65fad6a7708ed8,-27.458388,-48.37266,Santinho,3,0.54,0.84,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ed9,-26.91507,-48.63972,Atalaia,3,0.55,0.86,26,26,1,Cross-shore_1,NIGHT_CLOUDY_1
5842041f4e65fad6a7708eda,-26.167516,-48.55299,Sumidouro,2,0.28,0.59,26,26,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708edc,-26.184728,-48.52633,Itaguacu,3,0.53,0.83,26,26,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708edd,-22.988055,-43.2216,Canto do Leblon,2,0.16,0.46,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ede,-26.237,-48.502,Praia Grande,3,0.52,0.82,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708edf,-27.429843,-48.390631,Ingleses,3,0.53,0.83,24,24,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee0,-22.989302,-43.1896,Praia do Diabo,3,0.6,0.94,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee1,-26.231,-48.498,Prainha,3,0.53,0.83,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee2,-26.216766,-48.498212,Ponta da Tartaruga,3,0.65,0.96,26,26,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee3,-22.964118,-43.165149,Canto do Leme,3,0.45,0.75,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee4,-25.888,-48.561,Guaratuba,3,0.51,0.8,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee5,-25.838,-48.535,Caioba,3,0.75,1.05,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee7,-25.817,-48.53,Matinhos,3,0.62,0.92,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ee9,-24.753211,-47.54206,Iguape,3,0.54,0.85,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eea,-24.784,-47.595,Ilha Comprida,3,0.61,0.92,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eeb,-24.194862,-46.798882,Praia dos Pescadores,3,0.54,0.85,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eec,-24.151427,-46.707858,Itanhaem,3,0.53,0.84,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eed,-24.324427,-46.978886,Peruibe,3,0.55,0.85,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eee,-24.028497,-46.43831,Praia Grande,3,0.38,0.68,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eef,-24.09764,-46.619462,Mongagua,3,0.44,0.74,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef0,-22.938409,-43.151797,Laje do Pao de Acucar,3,0.31,0.62,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef1,-22.944794,-43.155304,Praia do Fora,3,0.31,0.62,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef2,-22.955045,-43.088654,Pirantininga,2,0.01,0.31,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef3,-22.97116,-43.04638,Itaipu,2,0.25,0.4,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef4,-22.961998,-43.059923,Camboinhas,2,0.05,0.35,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef5,-24.019545,-46.386796,Itaipu,3,0.44,0.75,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef6,-23.98368,-46.37334,Porta do Sol,2,0.28,0.58,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef7,-22.975691,-43.03191,Itacoatiara,3,0.58,0.91,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef8,-23.975224,-46.36659,Ilha Porchat,2,0.28,0.58,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ef9,-23.972415,-46.352187,Canal One,2,0.28,0.58,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708efa,-23.972821,-46.34755,Quebra Mar,3,0.51,0.8,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708efb,-23.974027,-46.330098,Gonzaga,2,0.27,0.57,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708efc,-22.971149,-43.01126,Itaipuacu,3,0.5,0.81,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708efd,-23.980866,-46.31768,Embare,3,0.51,0.8,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708efe,-24.024816,-46.314497,Praia da Ponta Grossa,3,0.45,0.75,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708eff,-22.9621,-42.809487,Barra de Marica,3,0.56,0.86,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f00,-22.975255,-42.91657,Bambui,3,0.32,0.63,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f02,-24.02566,-46.28546,Praia do Forte dos Andradas,3,0.45,0.75,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f03,-22.957744,-42.69811,Ponta Negra,3,0.6,0.93,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f04,-22.946556,-42.679789,Jacone,3,0.63,0.93,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f06,-24.006,-46.26605,Praia das Asturias,3,0.57,0.88,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f08,-22.938145,-42.489733,Barrinha,3,0.37,0.64,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f09,-22.936373,-42.49628,Praia da Vila,3,0.38,0.62,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f0d,-24.028369,-46.288159,Praia do Forte dos Andradas,3,0.45,0.75,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f0e,-22.939146,-42.47611,Itauna,3,0.37,0.65,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f0f,-22.93881,-42.472208,Backdoor,3,0.38,0.62,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f10,-22.936126,-42.361598,Praia Seca,3,0.66,0.96,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f11,-22.944992,-42.188828,Figueira,3,0.72,1.03,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f12,-22.947112,-42.164989,Praia de Massambaba,3,0.6,0.9,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f13,-22.973646,-42.033816,Praia Grande,2,0.25,0.56,25,25,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f14,-22.983632,-42.021994,Praia Brava,2,0.34,0.64,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f15,-22.942288,-42.029425,Ilha,3,0.4,0.7,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f16,-22.886045,-42.0148,Praia do Forte,3,0.65,1.02,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f17,-22.931646,-42.036945,Praia do Foguete,3,0.4,0.7,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f18,-22.885024,-41.998073,Praia Brava,3,0.58,0.88,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f19,-22.799864,-41.929282,Tucuns,3,0.52,0.82,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f1a,-22.81485,-41.953902,Caravelas,2,0.03,0.33,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f1b,-22.754252,-41.87261,Praia Brava,3,0.68,1.06,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f1c,12.188,-86.777,Puerto Sandino,3,0.69,1,29,29,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f1d,-11.483614,-37.364454,Mangue Seco,3,0.98,1.28,29,29,1,Onshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708f1e,-18.91075,-39.738564,Guriri,3,0.66,0.96,28,28,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f1f,-11.848141,-37.55817,Conde,3,1.05,1.35,29,29,1,Cross-shore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708f20,-11.939803,-37.602476,Marlin,3,0.74,1.05,30,30,1,Onshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708f21,33.55895564746362,-117.82135248184204,Crystal Cove,3,0.63,0.93,15,15,1,Offshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708f22,-20.0471,-40.18274,Praia Grande,3,0.68,0.99,29,29,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708f23,-19.562811,-39.764264,Regencia,1,0.74,1.04,28,28,1,Cross-shore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708f24,-20.058462,-40.183,Nova Almeida,3,0.68,0.98,29,29,1,Offshore_1,NIGHT_CLEAR_1
