_id,lat,lon,name,monthly_mean_swell_rating,monthly_mean_wave_height_min,monthly_mean_wave_height_max,monthly_mean_water_temperature_max,monthly_mean_water_temperature_min,n_samples_per_month,wind_times,weather_times
5842041f4e65fad6a7708ce2,-23.03561389,-43.4769,Praia da Macumba,2,0.26,0.61,26,26,1,Offshore_1,OVERCAST_1
5842041f4e65fad6a7708ce4,-22.999931,-43.25338,Pepino,2,0.19,0.43,26,26,1,Offshore_1,CLOUDY_1
5842041f4e65fad6a7708ce5,-22.99111111,-43.20733,Praia de Ipanema,2,0.11,0.42,26,26,1,Offshore_1,MOSTLY_CLOUDY_1
5842041f4e65fad6a7708ce6,-22.99015,-43.1917,Arpoador,3,0.27,0.61,26,26,1,Offshore_1,MOSTLY_CLOUDY_1
5842041f4e65fad6a7708ce7,-22.99126667,-43.22505,Pontão do Leblon,2,0.19,0.43,26,26,1,Offshore_1,CLOUDY_1
5842041f4e65fad6a7708ce8,-22.97852778,-43.18694,Copacabana,2,0.14,0.44,26,26,1,Cross-shore_1,MOSTLY_CLOUDY_1
5842041f4e65fad6a7708ce9,-22.93640833,-42.48141,Saquarema,2,0.26,0.53,26,26,1,Offshore_1,OVERCAST_1
5842041f4e65fad6a7708cea,-22.78083611,-41.91111,Praia de Geriba,2,0.14,0.38,25,25,1,Offshore_1,THUNDER_STORMS_1
5842041f4e65fad6a7708d11,6.848160480780608,81.83246952024479,The Wedge,2,0.76,1.06,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d13,6.653724337034653,81.77549,Okanda,2,0.55,0.89,27,27,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d14,6.898310320706186,81.84771522743048,Pottuvil Point,2,0.69,1,27,27,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d16,6.84047,81.83773,Arugam Bay,2,0.33,0.53,27,27,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d18,6.783602,81.82004,Peanut Farm,2,0.49,0.79,27,27,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d1a,8.384457657709262,76.97877909441098,Lighthouse Beach,2,0.19,0.49,29,29,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d1c,17.71984446971098,83.33749995502023,East Point Beachbreak,1,0.03,0.33,27,27,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d1d,17.72887810582831,83.3453,Lawson's Bay,1,0.07,0.37,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d1e,17.74774627234749,83.35148,The Park,1,0.02,0.32,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d1f,17.88882021794202,83.45597229139156,Bheemi Point,2,0.26,0.56,26,26,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d20,17.83626713394552,83.41471173357326,Malibupeta,1,0,0.14,26,26,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d22,-20.52098796325116,57.52182,Souillac,1,0.54,0.79,29,29,1,Onshore_1,CLEAR_1
5842041f4e65fad6a7708d24,-20.44351989730472,57.30924564003858,Passe de L'Ambulante,2,0.61,0.92,29,29,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708d25,-20.45668257533175,57.30537832585245,One Eye's,2,0.61,0.92,29,29,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708d26,-20.3271474702646,57.37435,Tamarin Bay,1,0.2,0.52,29,29,1,Offshore_1,SEVERE_THUNDER_STORMS_1
5842041f4e65fad6a7708d27,-21.25570309437444,55.32619,Etang-Sale-les-Bains,0,0.57,0.88,29,29,1,Cross-shore_1,CLEAR_1
5842041f4e65fad6a7708d28,-21.19999157818955,55.28243,La Pointe au Sel,1,0.42,0.73,29,29,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708d29,-21.16474680139082,55.28607,St Leu,0,0.22,0.54,29,29,1,Offshore_1,CLEAR_1
5842041f4e65fad6a7708d2a,-21.11068076084916,55.25321,St. Gilles-les-Bains,2,0.61,0.92,29,29,1,Onshore_1,MOSTLY_CLOUDY_1
5842041f4e65fad6a7708d58,-19.14611111,177.9677778,"King Kong Left, Nagigia Island",1,1.34,1.61,29,29,1,Onshore_1,NIGHT_HEAVY_THUNDER_STORMS_1
5842041f4e65fad6a7708d5a,-17.84527778,177.17806,Namotu Left,1,1.22,1.45,30,30,1,Cross-shore_1,NIGHT_HEAVY_RAIN_1
5842041f4e65fad6a7708d5b,-17.63333333,-149.6202778,Maraa,2,0.72,1.03,29,29,1,Offshore_1,NIGHT_THUNDER_SHOWERS_1
5842041f4e65fad6a7708d5c,-17.84138889,177.17111,"Wilkes Pass, Namotu",3,1.22,1.46,30,30,1,Offshore_1,NIGHT_HEAVY_RAIN_1
5842041f4e65fad6a7708d5d,-17.847910543694947,177.18961,"Swimming Pools, Namotu",1,1.22,1.45,30,30,1,Cross-shore_1,NIGHT_HEAVY_RAIN_1
5842041f4e65fad6a7708d5e,-18.47111111,177.9294444,Frigate Pass,3,1.26,1.5,29,29,1,Cross-shore_1,NIGHT_LIGHT_SHOWERS_1
5842041f4e65fad6a7708d5f,-17.60305556,-149.6216667,Taapuna,2,0.68,0.99,29,29,1,Offshore_1,NIGHT_THUNDER_SHOWERS_1
5842041f4e65fad6a7708d60,6.868611111,158.3663889,Napali,1,1.59,1.9,30,30,1,Onshore_1,NIGHT_LIGHT_SHOWERS_1
5842041f4e65fad6a7708d61,-17.51083333,-149.41972,Papenoo Rivermouth,1,0.49,0.79,28,28,1,Cross-shore_1,NIGHT_THUNDER_SHOWERS_1
5842041f4e65fad6a7708d62,-17.76388889,-149.5016667,Papara,1,0.69,1,29,29,1,Offshore_1,NIGHT_THUNDER_SHOWERS_1
5842041f4e65fad6a7708d63,-17.802,-149.313,Vairao,2,0.46,0.77,28,28,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d64,7.005277778,158.1933333,Center Channel,0,0.94,1.12,30,30,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d65,6.98,158.128,P-Pass,0,1.25,1.55,30,30,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d66,7.018611111,158.2938889,Mwahnd Pass,0,1.25,1.55,30,30,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d67,7.012777778,158.2075,Main Pass,1,0.64,0.95,30,30,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d68,-2.610277778,150.7094444,Ral Island,1,0.55,0.85,31,31,1,Cross-shore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708d69,-2.583611111,150.7725,Nago,2,0.39,0.7,31,31,1,Offshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708d6a,-2.573611111,150.7911111,Pikinini,1,0.39,0.7,31,31,1,Cross-shore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708d6b,-2.579093,150.773127,Long-Long,2,0.39,0.7,31,31,1,Offshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708d6c,-2.569,150.786,Nusa Lefts,1,0.39,0.7,31,31,1,Onshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
5842041f4e65fad6a7708d6d,-22.35,166.24278,Dumbea Right,2,1.33,1.59,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d6e,-22.03194444,165.9597222,St. Vincent Pass,3,1.28,1.53,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d6f,-22.27111111,166.1777778,False Pass,2,1.32,1.58,27,27,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d70,-22.36361111,166.25611,Dumbea Left,2,1.33,1.59,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708d89,-45.768975,170.70054,Aramoana,3,0.35,0.65,16,16,1,Offshore_1,NIGHT_BRIEF_SHOWERS_1
5842041f4e65fad6a7708da5,20.791,-156.509,Ma'alaea Harbor,2,0.02,0.33,25,25,1,Offshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708db3,49.0641,-125.7682,Long Beach,2,1.5,1.8,8,8,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708db4,49.12833333,-125.90278,Rosie Bay,2,1,1.19,8,8,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708db5,49.0168,-125.686,Wickaninnish,2,1.35,1.61,8,8,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708db6,49.11805556,-125.89444,Chesterman Beach,1,1.01,1.2,8,8,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708db7,49.1025,-125.87389,Cox Bay,1,1.74,2.06,8,8,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dbf,-17.868,-149.253,Teahupo'o,3,1.05,1.25,28,28,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dc2,-17.853213345551,177.201,"Restaurants, Tavarua",1,1.21,1.44,30,30,1,Onshore_1,NIGHT_HEAVY_RAIN_1
5842041f4e65fad6a7708dc5,-17.884684684407535,177.18771,Cloudbreak,2,1.22,1.46,30,30,1,Onshore_1,NIGHT_RAIN_1
5842041f4e65fad6a7708de0,20.808,-156.624,Olowalu,2,0.35,0.66,25,25,1,Onshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708de1,20.728,-156.453,The Cove,2,0.79,1.09,25,25,1,Onshore_1,NIGHT_HEAVY_SHOWERS_1
5842041f4e65fad6a7708de2,20.591,-156.415,La Perouse Bay,2,0.28,0.59,25,25,1,Cross-shore_1,NIGHT_FOG_1
5842041f4e65fad6a7708de3,20.948,-156.693,Rainbows,1,0.08,0.38,25,25,1,Onshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708de4,21.018,-156.641,Honolua Bay,3,1.04,1.34,25,25,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708de5,20.905,-156.442,Kanaha,3,1.03,1.34,25,25,1,Onshore_1,NIGHT_FOG_1
5842041f4e65fad6a7708de6,20.904,-156.463,Kahului Harbor,4,2.16,2.58,25,25,1,Onshore_1,NIGHT_FOG_1
5842041f4e65fad6a7708de7,21.024,-156.61,Honokohau Bay,3,2.32,2.69,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708de8,20.936,-156.359,Ho'okipa,3,2.57,3.07,25,25,1,Cross-shore_1,NIGHT_SHOWERS_1
5842041f4e65fad6a7708de9,20.945,-156.298,Peahi (Jaws),NA,2.82,3.37,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708dea,20.76,-155.983,Hana Bay,2,0.7,1,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708deb,20.866,-156.166,Honomanu Bay,3,1.51,1.8,25,25,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dec,19.756,-155.09,Honoli'i,3,0.41,0.72,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708ded,19.695,-156.046,Pinetrees,2,0.87,1.18,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708dee,19.594,-155.973,Magic Sands Beach,3,1.29,1.4,25,25,1,Offshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708def,19.993,-155.827,Hapuna Bay,3,1.15,1.45,25,25,1,Offshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708df0,18.91,-155.678,South Point,3,1.27,1.5,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708df1,22.101,-159.747,Polihale,3,2.47,2.95,25,25,1,Onshore_1,NIGHT_SHOWERS_1
5842041f4e65fad6a7708df2,21.705402859819525,-158.00333,Turtle Bay West,2,2.28,2.72,25,25,1,Onshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708df3,22.013,-159.785,Mana Point,3,1.42,1.7,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708df4,21.685,-158.033,Velzyland,2,2.18,2.6,25,25,1,Onshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708df5,21.597,-158.109,Hale'iwa,3,1.81,2.16,26,25,1,Onshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708df6,21.284,-157.673,Sandy Beach,3,0.4,0.71,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708df7,21.401,-157.718,Popoia Island Kailua,3,0.62,0.92,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708df8,21.586,-158.191,Mokuleia,2,3.19,3.82,26,25,1,Onshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708dfa,21.566,-157.861,Crouching Lion,1,0,0.25,25,25,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dfb,21.679,-157.935,Kahuku,4,2.31,2.76,25,25,1,Offshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708dfc,21.544,-158.243,Yokohama Bay / Keawa’ula,2,0.71,1.02,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708dfd,21.475,-158.227,Makaha,3,1,1.19,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dfe,21.295,-158.107,Barbers Point,2,0.8,1.1,26,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708dff,21.417,-158.185,Ma'ili,3,0.81,1.12,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708e00,21.302,-158.002,Ewa Beach,3,0.39,0.7,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e01,21.079,-157.031,Kaunakakai (The Wharf),3,0.43,0.73,25,25,1,Offshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708e02,21.159,-156.736,Halawa Bay,3,1.8,2.15,25,25,1,Cross-shore_1,NIGHT_SHOWERS_1
5842041f4e65fad6a7708e03,21.201,-157.152,Kawa,3,2.71,3.24,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708e04,21.198,-156.984,Kalaupapa,2,2.83,3.39,25,25,1,Onshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708e05,21.189,-157.249,Kepuhi Bay,3,1.58,1.89,25,25,1,Onshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708e06,20.918,-156.901,Kaiolohia Bay/Shipwreck Beach,0,0,0.05,25,25,1,Cross-shore_1,NIGHT_BRIEF_SHOWERS_1
5842041f4e65fad6a7708e07,20.931,-156.997,Pohakuloa,1,0.11,0.41,25,25,1,Onshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e12,21.812,-160.246,"Kamalino, Niihau",2,1.03,1.34,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708e13,21.085,-157.245,Halena Beach,3,0.71,1.02,25,25,1,Offshore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e14,20.736,-156.894,Manele Bay,2,0.39,0.69,25,25,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708e15,19.884,-155.117,Kolekole,3,1.35,1.62,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e16,19.456,-154.842,Pohoiki,2,1.12,1.42,25,25,1,Cross-shore_1,NIGHT_CLEAR_1
5842041f4e65fad6a7708e18,20.804,-156.807,Lopa Beach,2,0.02,0.32,25,25,1,Offshore_1,NIGHT_MOSTLY_CLEAR_1
5842041f4e65fad6a7708e19,19.581,-155.969,Kahalu'u Bay,3,1.5,1.79,25,25,1,Offshore_1,NIGHT_MOSTLY_CLOUDY_1
5842041f4e65fad6a7708e22,57.418,-152.361,Fossil Beach,2,0.11,0.41,5,5,1,Onshore_1,NIGHT_CLEAR_1
